model_name,absent_binary_univariate_binary,chickenpox_dense_univariate_dense,coinbase_days_univariate_days,coinbase_economics_univariate_economics,delhi_climate_univariate_climate,electricity_energy_univariate_energy,employees_healthcare_univariate_healthcare,federalfuns_weeks_univariate_weeks,forestfires_continuous_univariate_continuous,german_quaterly_univariate_quaterly,germanhouses_sales_univariate_sales,inventories_months_univariate_months,invetories_manufacturing_univariate_manufacturing,madrid_transport_univariate_transport,occupancy_count_univariate_count,patient_sparse_univariate_sparse,pconsumption_years_univariate_years,retail_categorical_univariate_categorical,software_nonstationary_univariate_nonstationary,soil_nature_univariate_nature,swjobpostings_software_univariate_software,synthetic_additive2_univariate_additive2,synthetic_cyclic_univariate_cyclic,synthetic_multiplticative_univariate_multiplticative,synthetic_nonstationary_univariate_nonstationary,wtraffic_web_univariate_web
prophet,358.20108828955745,277.3705540659617,38.38848271894621,38.38848271894621,318.5825671013521,137.0052225592816,12.516056911920275,103.97599722604944,288.5741248046532,643.1974946864084,643.1974946864084,344.8259482979972,344.8259482979972,273.2736814917756,0.1244122265534564,0.0,68.49015254216488,13.66396752934193,77.62047101513747,6.85819330031208e-05,77.62047101513747,3.63058242726787,118.26202243813246,0.0115929557576571,126.63330376875555,115.16695613022704
random_forest,238.23398747822057,273.5528595398844,27.95525915468018,27.95525915468018,106.2190215930121,74.74176968123795,43.08969980346165,45.2879338543704,132.56913495178932,314.30646079920905,314.30646079920905,264.6860184341203,264.6860184341203,402.1616337340444,5.146271134856479,3.4434042062644525e-13,53.50015028789928,4.7481104526922016,105.9146969419309,7.189034005344524,105.9146969419309,96.21109402474512,254.5197487203513,0.0095108383268434,117.58162574964058,73.06853968708802
seasonal_naive,403.0357142857144,451.6993443019047,24.182709899349415,24.182709899349415,250.5206548041297,142.214298284196,69.72342660507547,81.13293926548634,182.4122585059858,105.27122948610334,105.27122948610334,290.24270169657876,290.24270169657876,189.16982705851024,0.0,0.0,175.7624314307427,0.0,126.16949154779988,10.320908697375684,126.16949154779988,55.699007339581335,361.7032571012144,0.0100178536904257,417.95737505350775,10.307177670861597
svr,50.13914023740201,223.26592043436435,68.8124515906951,68.8124515906951,137.34634790390635,142.19529589236816,54.3443721038376,40.903937036729545,168.8463615292537,314.30646079920905,314.30646079920905,316.25646231441874,316.25646231441874,324.0256710453369,23.50332854735695,1.7217021031322257e-14,53.50015028789928,29.31995705657262,98.35491169869448,11.34294865324574,98.35491169869448,88.4903548826516,218.83650136853353,0.0116366100463001,169.16897988517923,11.291819748449711
tabpfn,46.192320166002496,198.6794461274864,14.598676633939812,14.598676633939812,312.89675506704475,18.510687588933177,15.395213638422623,42.91500736370063,161.3953412260402,226.83999036453903,226.83999036453903,98.27572128479294,98.27572128479294,498.420496603779,2.500027671066267e-06,1.9064747251978296e-06,5.639457253269829,0.0572769336869021,54.667072623630794,7.303911613137181,54.667072623630794,27.692953996195723,449.3274042413082,0.0116099397901497,97.6635870328294,112.3353634439746
theta,394.07801702898183,566.4216009741118,169.55092737540215,169.55092737540215,651.5402135638138,154.72691218305562,91.4920422034522,145.41012850491546,164.31110320627644,184.7388858657704,184.7388858657704,536.2948243995705,536.2948243995705,426.1089131625395,618.6734132771094,0.0,209.80687722481736,0.336389844096131,97.3859981901979,19.445054834135306,97.3859981901979,587.6576789766966,304.0749569973381,0.0115891510477955,163.49244630589683,10.669685560629809
timesfm,18.635047938518937,288.0895704329844,9.50309771402417,9.50309771402417,128.09483315835138,5.192872637134363,11.409657047083366,19.374180656737018,94.28185352023397,321.6352922002044,321.6352922002044,142.48245855414643,142.48245855414643,208.4727721799397,1.62774867530475,17.191708981727125,6.865969405126651,2.032945550808377,24.929315973087665,0.027916582449547,24.929315973087665,4.551316962025418,215.07886896336888,241.7311121486742,109.88266530109958,24.556233507781116
tiny_time_mixer,106.84040017489497,,14.709414010495264,14.709414010495264,231.29741680911033,46.228743557486005,10.249327087015107,23.67401456529355,115.79466822896389,318.76796367064003,318.76796367064003,173.00781301887778,173.00781301887778,296.8550642006467,2.46650529093194,26.05062272362569,49.98086117696281,13.192697339931293,7.532012980028455,5.426348524095901,7.532012980028455,11.195916905752204,163.7953742311866,366.2650744551372,108.30626987108428,50.79091428468048
toto,698.5681466004049,362.6369846405634,16.52538258931522,20.9693774521051,162.9202966120824,36.37621462855659,13.772241283206194,29.943887639798614,132.5125560437422,337.4099481467236,327.86736070508084,145.14367322878638,137.5243560865173,229.67851239875336,4.140956241037256,325.97153559495536,4.860287691291636,6.833309258389445,8.908724644321733,0.1116339610046341,8.92525680068179,2.7492616666944407,221.82716024039783,158.81476792459705,122.04415007918637,7.0595474658877295
xgboost,297.1724721320155,342.99607474567625,130.40698266804958,130.40698266804958,302.76016628075564,156.5330361222082,,68.64358462416077,186.92094298786031,,,,,373.9189848965548,1.7925259544796246,1.1149792508206993e-05,120.58517211154808,6.789806477267459,163.70121931386245,12.959142234401702,163.70121931386245,66.59695098215754,249.81870955664056,0.0115891846184346,188.64589781556077,8.646437432790936
