model_name,absent_binary_univariate_binary,chickenpox_dense_univariate_dense,coinbase_days_univariate_days,coinbase_economics_univariate_economics,delhi_climate_univariate_climate,electricity_energy_univariate_energy,employees_healthcare_univariate_healthcare,federalfuns_weeks_univariate_weeks,forestfires_continuous_univariate_continuous,german_quaterly_univariate_quaterly,germanhouses_sales_univariate_sales,inventories_months_univariate_months,invetories_manufacturing_univariate_manufacturing,madrid_transport_univariate_transport,occupancy_count_univariate_count,patient_sparse_univariate_sparse,pconsumption_years_univariate_years,retail_categorical_univariate_categorical,software_nonstationary_univariate_nonstationary,soil_nature_univariate_nature,swjobpostings_software_univariate_software,synthetic_additive2_univariate_additive2,synthetic_cyclic_univariate_cyclic,synthetic_multiplticative_univariate_multiplticative,synthetic_nonstationary_univariate_nonstationary,wtraffic_web_univariate_web
prophet,1.3169096318086737,1.000121107924884,0.3494996884696227,0.3494996884696227,1.03708557825849,1.190878740921291,0.1424190360360858,2.286372703336961,1.5821468193488173,1.8227703916560445,1.8227703916560445,2.0895106024370684,2.0895106024370684,2.3632414030617412,0.0005319219017417,0.0,0.4801501202237264,0.0465730156059751,0.5275707768340832,2.912977910728804e-07,0.5275707768340832,0.0097417047395168,1.0065457983190331,3.752308770563964e-07,0.8649517636933653,0.6985018615538695
random_forest,1.2609648327776428,0.9432293664903292,0.3042925411785371,0.3042925411785371,0.6942004173792738,0.6572991464980554,0.501497029093314,1.2903633315029917,1.077791823900078,0.8898412038950236,0.8898412038950236,1.4584208135338337,1.4584208135338337,2.9526519913457263,0.0238486581815359,1.3877787807814454e-16,0.3725457753927748,0.0162953226808531,0.7205849044615146,0.0302970215188768,0.7205849044615146,0.206647085997156,0.6672989904151394,3.077761020533979e-07,0.8571789890397943,0.4892084860272022
seasonal_naive,2.3245425883518354,1.4694745830556977,0.2337248430363332,0.2337248430363332,0.8742026732877274,1.252079860668546,0.7772666489763776,1.8380003311205229,1.2886631772434265,1.0386655051002085,1.0386655051002085,1.9480142343230828,1.9480142343230828,2.9449560344263497,0.0,0.0,1.2270045426844465,0.0,0.8570084906981146,0.0443577311131614,0.8570084906981146,0.1196644386572139,1.0045399799455497,3.451597879242608e-07,1.295143025643385,0.0789442627471008
svr,1.2128148470196514,0.7225430774280875,0.6383020748776909,0.6383020748776909,0.6323155348950028,1.2165828683643352,0.6159883283991907,1.3403409222773803,1.2584774392407176,0.8898412038950236,0.8898412038950236,1.6382433677399617,1.6382433677399617,2.712945060473418,0.1000446996481523,6.938893903907228e-18,0.3725457753927748,0.0999285157479981,0.6758827336633365,0.0478030232127733,0.6758827336633365,0.1902472031821163,0.6503056371111359,3.779665973861058e-07,0.8611189025357442,0.0736622640418907
tabpfn,1.2161511986591722,0.7653190872492189,0.144823392041586,0.144823392041586,0.8256564362243003,0.189512589203577,0.19361009659406,0.9445226685007392,1.23831505008864,0.5751814234998883,0.5751814234998883,1.382728093018485,1.382728093018485,3.6582839181752136,1.0641633518826412e-08,7.683574193562135e-10,0.047432224256385,0.0002002105016105,0.3774231711863269,0.0322554960531743,0.3774231711863269,0.0597510012605796,1.715035792188562,3.758999203099145e-07,0.8463435730539036,1.1541923762675137
theta,1.3602267343702863,1.5102799983161257,1.4325332023764843,1.4325332023764843,1.4098730978837104,1.3369028718417166,1.012643277871088,3.027005612824501,1.0843423226484064,1.415564170759869,1.415564170759869,2.4713097705868736,2.4713097705868736,3.0223221241117657,2.6335841203845956,0.0,1.467301605055108,0.0013081816291176,0.7422254171753946,0.0819480397933246,0.7422254171753946,1.2627185675858656,0.8742717498238152,3.751251683922965e-07,0.8408284808023837,0.0766428542942985
timesfm,1.2334252017104397,0.7512115241302433,0.0899560356600326,0.0899560356600326,0.6506019040848074,0.0541523761747751,0.1927170346844905,0.7083485757162932,1.0459250069399848,0.8530194051106728,0.8530194051106728,1.5669398313265892,1.5669398313265892,2.059563654543599,0.0082966179729816,0.0082966257745201,0.0482251266864305,0.0082966149294887,0.1803446526293784,0.0001481845363787,0.1803446526293784,0.0117905149481902,0.71879708019144,0.0082970707379477,0.8418434468029167,0.1771561272721136
tiny_time_mixer,1.188856383887842,,0.1588412660884884,0.1588412660884884,0.7934090239631025,0.4822965485149703,0.1391286602657501,0.9198349344184296,1.1073887458643672,0.8277579841313805,0.8277579841313805,1.6517411055323492,1.6517411055323492,2.5142080641827755,0.011829731929991,0.0118298515560834,0.3717470417310649,0.0466163283937501,0.0568647410872038,0.0253385962633593,0.0568647410872038,0.0283824004031513,0.7592004569968429,0.011829782173642,0.8608316295823301,0.3920416094452151
toto,6.6447752246185745,1.281728125622826,0.1895807208728039,0.3470376673661257,0.8276248884704115,0.4123212037128474,0.2268011747939383,1.0904368235562822,1.264571499353552,1.0700554716273147,0.8719471958622081,1.5667177333875328,1.5451705629503782,3.637292925535197,0.1209536553498915,0.7807017367265866,0.0418226400233893,0.0394009103909582,0.0657580288298772,0.0015046208831294,0.0658767444368082,0.0075356776881314,1.0103636255847093,0.0216017658617776,0.8707012234946624,0.0526545651849389
xgboost,1.7243220252408953,1.2464786326961788,1.189292286271726,1.189292286271726,0.7987365155581808,1.3572945775675824,,1.8395365624841729,1.4257433931286163,,,,,2.894807812548702,0.0094846995408301,4.4936477178181294e-09,0.8406170113426498,0.0243469135620351,1.1105453301244377,0.0546811701822134,1.1105453301244377,0.1431666121857446,0.6015435941323711,3.7511170619156187e-07,0.8330392819655669,0.070638030926982
